,product_id,material
2196,EC-240-X100X-F-7-XE01X,Aluminium
2197,EC-275-X065X-H-1-XC50X,Lead
2198,EC-275-X050X-H-1-XC50X,Lead
2199,EC-570-X040X-A-6-XC01X,Silicon
2200,EC-782-X025X-H-8-XD01X,Lead
2201,EC-275-X040X-H-1-XC50X,Lead
2202,EC-275-X080X-H-1-XC50X,Lead
2203,EC-782-X025X-H-4-XD01X,Lead
2204,EC-240-X050X-R-2-XE02X,Polyimide
2205,EC-215-X150X-C-5-XD01X,Gold
2206,EC-630-X150X-F-4-XF01X,Aluminium
2207,EC-630-X025X-F-1-XG01X,Aluminium
2208,EC-240-X050X-F-6-XE01X,Aluminium
2209,EC-215-X125X-C-1-XD71X,Gold
2210,EC-630-X125X-F-0-XE01X,Aluminium
2211,EC-570-X150X-A-6-XC01X,Silicon
2212,EC-275-X100X-H-1-XC50X,Lead
2213,EC-782-X020X-H-2-XD01X,Lead
2214,EC-781-X025X-H-3-XC03X,Lead
2215,EC-275-X015X-H-1-XC50X,Lead
2216,EC-240-X050X-F-1-XE01X,Aluminium
2217,EC-240-X065X-F-2-XE01X,Aluminium
2218,EC-234-X065X-A-7-XC01X,Silicon
2219,EC-782-X020X-H-6-XD01X,Lead
2220,EC-234-X050X-F-6-XE71X,Aluminium
2221,EC-234-X080X-F-6-XE01X,Aluminium
2222,EC-234-X100X-F-6-XE01X,Aluminium
2223,EC-630-X200X-F-9-XF01X,Aluminium
2224,EC-630-X125X-F-3-XE01X,Aluminium
2225,EC-782-X020X-H-4-XD01X,Lead
2226,EC-570-X020X-R-2-XE02X,Polyimide
2227,EC-240-X040X-F-6-XE01X,Aluminium
2228,EC-781-X010X-H-3-XC01X,Lead
2229,EC-240-X125X-F-4-XE01X,Aluminium
2230,EC-630-X100X-A-7-XC01X,Silicon
2231,EC-274-X032X-A-1-XB16X,Silicon
2232,EC-234-X100X-F-6-XE71X,Aluminium
2233,EC-215-X200X-C-9-XD04X,Gold
2234,EC-400-X400X-D-1-XB55X,D
2235,EC-570-X032X-F-1-XE01X,Aluminium
2236,EC-782-X010X-H-5-XD01X,Lead
2237,EC-630-X080X-F-5-XE01X,Aluminium
2238,EC-630-X150X-F-1-XF01X,Aluminium
2239,EC-630-X020X-F-0-XE01X,Aluminium
2240,EC-240-X040X-F-9-XE01X,Aluminium
2241,EC-630-X125X-F-1-XE01X,Aluminium
2242,EC-217-X025X-I-6-XE01X,Tin
2243,EC-216-X015X-F-2-XE01X,Aluminium
2244,EC-221-X015X-H-1-XD60X,Lead
2245,EC-221-X020X-H-1-XD60X,Lead
2246,EC-221-X040X-H-1-XD60X,Lead
2247,EC-226-X015X-A-1-XC10X,Silicon
2248,EC-226-X150X-A-1-XC10X,Silicon
2249,EC-226-X020X-A-1-XC10X,Silicon
2250,EC-226-X025X-A-1-XC10X,Silicon
2251,EC-226-X032X-A-1-XC10X,Silicon
2252,EC-226-X040X-A-1-XC10X,Silicon
2253,EC-226-X050X-A-1-XC10X,Silicon
2254,EC-226-X065X-A-1-XC10X,Silicon
2255,EC-226-X080X-A-1-XC10X,Silicon
2256,EC-226-X100X-A-1-XC10X,Silicon
2257,EC-111-X150X-D-1-XC56X,D
2258,EC-111-X150X-D-1-XC57X,D
2259,EC-716-X032X-N-1-XE60X,Ferrite
2260,EC-716-X020X-N-1-XE60X,Ferrite
2261,EC-400-X125X-D-1-XC55X,D
2262,EC-821-X040X-A-1-XC56X,Silicon
2263,EC-821-X050X-A-1-XC56X,Silicon
2264,EC-821-X065X-A-1-XC56X,Silicon
2265,EC-821-X032X-C-3-XD56X,Gold
2266,EC-821-X050X-C-3-XD56X,Gold
2267,EC-821-X065X-C-3-XD56X,Gold
2268,EC-821-X040X-C-1-XD56X,Gold
2269,EC-215-X040X-F-1-XE31X,Aluminium
2270,EC-215-X080X-F-1-XE31X,Aluminium
2271,EC-215-X025X-F-1-XE31X,Aluminium
2272,EC-215-X032X-F-1-XE31X,Aluminium
2273,EC-215-X015X-F-1-XE31X,Aluminium
2274,EC-234-X015X-F-1-XE01X,Aluminium
2275,EC-215-X020X-F-1-XE31X,Aluminium
2276,EC-215-X065X-F-1-XE31X,Aluminium
2277,EC-215-X100X-F-1-XE31X,Aluminium
2278,EC-215-X150X-F-1-XE31X,Aluminium
2279,EC-215-X032X-F-1-XE71X,Aluminium
2280,EC-111-X050X-D-1-XC57X,D
2281,EC-401-X025X-D-1-XC55X,D
2282,EC-287-X125X-F-1-XE31X,Aluminium
2283,EC-215-X150X-F-0-XG04X,Aluminium
2284,EC-119-X050X-G-0-XE01X,Copper
2285,EC-820-X150X-F-0-XG21X,Aluminium
2286,EC-287-X150X-F-0-XG31X,Aluminium
2287,EC-111-X125X-D-1-XC56X,D
2288,EC-821-X040X-F-1-XE47X,Aluminium
2289,EC-821-X080X-A-1-XC44X,Silicon
2290,EC-111-X080X-D-1-XC56X,D
2291,EC-821-X040X-A-0-XC50X,Silicon
2292,EC-821-X080X-A-0-XC49X,Silicon
2293,EC-821-X100X-A-4-XC43X,Silicon
2294,EC-112-X065X-D-1-XC56X,D
2295,EC-821-X032X-A-1-XC44X,Silicon
2296,EC-111-X065X-D-1-XC56X,D
2297,EC-111-X050X-D-1-XC56X,D
2298,EC-111-X040X-D-1-XC56X,D
2299,EC-821-X400X-A-1-XC45X,Silicon
2300,EC-821-X100X-A-1-XC44X,Silicon
2301,EC-821-X032X-F-6-XE50X,Aluminium
2302,EC-821-X040X-F-2-XE50X,Aluminium
2303,EC-821-X020X-F-6-XE50X,Aluminium
2304,EC-821-X025X-F-6-XE50X,Aluminium
2305,EC-111-X080X-D-1-XC57X,D
2306,EC-111-X100X-D-1-XC57X,D
2307,EC-111-X040X-D-1-XC57X,D
2308,EC-234-X050X-F-1-XE01X,Aluminium
2309,EC-400-X040X-D-1-XC55X,D
2310,EC-111-X125X-D-1-XC57X,D
2311,EC-234-X032X-F-1-XE01X,Aluminium
2312,EC-235-X050X-C-1-XD01X,Gold
2313,EC-235-X080X-C-1-XD01X,Gold
2314,EC-215-X040X-C-1-XC33X,Gold
2315,EC-215-X050X-C-1-XC33X,Gold
2316,EC-215-X100X-C-1-XC33X,Gold
2317,EC-234-X032X-I-0-XE10X,Tin
2318,EC-234-X020X-F-0-XE01X,Aluminium
2319,EC-234-X015X-F-0-XE01X,Aluminium
2320,EC-234-X032X-F-0-XE01X,Aluminium
2321,EC-215-X025X-F-6-XE31X,Aluminium
2322,EC-215-X200X-F-0-XB04X,Aluminium
2323,EC-215-X100X-F-1-XC01X,Aluminium
2324,EC-215-X032X-F-6-XE31X,Aluminium
2325,EC-215-X015X-F-6-XE31X,Aluminium
2326,EC-215-X025X-F-6-XE71X,Aluminium
2327,EC-215-X015X-F-6-XE71X,Aluminium
2328,EC-215-X032X-F-6-XE71X,Aluminium
2329,EC-234-X032X-F-6-XE31X,Aluminium
2330,EC-215-X050X-F-6-XE31X,Aluminium
2331,EC-287-X040X-C-1-XD31X,Gold
2332,EC-497-X250X-B-1-XC68X,Nickel
2333,EC-497-X300X-B-1-XCA6X,Nickel
2334,EC-497-X100X-B-1-XCA6X,Nickel
2335,EC-497-X150X-B-1-XCA6X,Nickel
2336,EC-497-X250X-B-1-XCA6X,Nickel
2337,EC-497-X350X-B-1-XCA6X,Nickel
2338,EC-240-X040X-F-4-XE01X,Aluminium
2339,EC-497-X600X-B-1-XCD6X,Nickel
2340,EC-700-X250X-L-1-XC00X,Tantalum
2341,EC-121-X200X-A-1-XB06X,Silicon
2342,EC-237-X065X-I-1-XE12X,Tin
2343,EC-240-X032X-F-9-XE01X,Aluminium
2344,EC-497-X250X-B-1-XCD6X,Nickel
2345,EC-111-X065X-D-1-XC57X,D
2346,EC-400-X300X-D-1-XC55X,D
2347,EC-700-X032X-L-1-XC00X,Tantalum
2348,EC-700-X400X-L-1-XB00X,Tantalum
2349,EC-917-X025X-A-1-XC06X,Silicon
2350,EC-565-X125X-A-1-XC29X,Silicon
2351,EC-215-X065X-A-6-XC01X,Silicon
2352,EC-287-X050X-C-1-XD31X,Gold
2353,EC-111-X500X-D-1-XC56X,D
2354,EC-497-X150X-B-1-XCD6X,Nickel
2355,EC-821-X200X-A-1-XC63X,Silicon
2356,EC-821-X015X-A-1-XC48X,Silicon
2357,EC-821-X020X-A-1-XC48X,Silicon
2358,EC-630-X050X-F-1-XE26X,Aluminium
2359,EC-565-X200X-A-1-XC05X,Silicon
2360,EC-287-X100X-A-9-XC31X,Silicon
2361,EC-565-X100X-A-1-XC29X,Silicon
2362,EC-821-X050X-A-1-XC43X,Silicon
2363,EC-821-X065X-A-1-XC43X,Silicon
2364,EC-497-X500X-B-1-XCA6X,Nickel
2365,EC-287-X150X-F-1-XE31X,Aluminium
2366,EC-402-X200X-A-1-XC52X,Silicon
2367,EC-497-X400X-B-1-XCD6X,Nickel
2368,EC-287-X020X-C-1-XD31X,Gold
2369,EC-287-X080X-A-4-XC31X,Silicon
2370,EC-111-X250X-D-1-XB57X,D
2371,EC-111-X400X-D-1-XB56X,D
2372,EC-630-X025X-A-1-XC03X,Silicon
2373,EC-706-X266X-M-1-XO01X,Ceramic
2374,EC-497-X200X-B-1-XCD6X,Nickel
2375,EC-708-X040X-N-1-XC60X,Ferrite
2376,EC-111-X200X-D-1-XC57X,D
2377,EC-287-X125X-C-1-XD31X,Gold
2378,EC-227-X080X-A-1-XC91X,Silicon
2379,EC-497-X125X-B-1-XCA6X,Nickel
2380,EC-821-X350X-A-1-XC45X,Silicon
2381,EC-111-X500X-D-1-XB56X,D
2382,EC-497-X200X-B-1-XC40X,Nickel
2383,EC-497-X150X-B-1-XC40X,Nickel
2384,EC-497-X100X-B-1-XC40X,Nickel
2385,EC-111-X400X-D-1-XC56X,D
2386,EC-287-X080X-C-1-XD31X,Gold
2387,EC-288-X032X-A-1-XC38X,Silicon
2388,EC-565-X200X-B-1-XC55X,Nickel
2389,EC-111-X250X-D-1-XC66X,D
2390,EC-111-X200X-D-1-XC66X,D
2391,EC-111-X300X-D-1-XC66X,D
2392,EC-111-X400X-D-1-XB36X,D
2393,EC-401-X065X-D-1-XC55X,D
2394,EC-401-X080X-D-1-XC55X,D
2395,EC-497-X350X-B-1-XBD6X,Nickel
2396,EC-497-X400X-B-1-XBD6X,Nickel
2397,EC-287-X300X-A-1-XC31X,Silicon
2398,EC-630-X125X-A-4-XC01X,Silicon
2399,EC-287-X150X-C-1-XD31X,Gold
2400,EC-565-X150X-B-1-XC55X,Nickel
2401,EC-565-X125X-B-1-XC55X,Nickel
2402,EC-497-X500X-B-1-XCD6X,Nickel
2403,EC-237-X080X-I-1-XE12X,Tin
2404,EC-821-X200X-A-1-XC45X,Silicon
2405,EC-821-X080X-A-1-XC69X,Silicon
2406,EC-111-X200X-D-2-XC57X,D
2407,EC-402-X250X-A-1-XB52X,Silicon
2408,EC-565-X150X-B-1-XC52X,Nickel
2409,EC-497-X350X-B-1-XBA6X,Nickel
2410,EC-630-X040X-A-6-XC58X,Silicon
2411,EC-111-X600X-D-1-XB56X,D
2412,EC-111-X250X-D-2-XC56X,D
2413,EC-111-X400X-D-1-XC36X,D
2414,EC-287-X065X-C-1-XD31X,Gold
2415,EC-287-X100X-C-1-XD31X,Gold
2416,EC-111-X100X-D-1-XC66X,D
2417,EC-237-X040X-I-1-XE10X,Tin
2418,EC-700-X032X-L-3-XC00X,Tantalum
2419,EC-237-X100X-I-1-XE12X,Tin
2420,EC-630-X020X-F-2-XF03X,Aluminium
2421,EC-700-X040X-L-3-XC00X,Tantalum
2422,EC-111-X300X-D-2-XC56X,D
2423,EC-630-X065X-A-9-XC01X,Silicon
2424,EC-630-X050X-A-4-XC21X,Silicon
2425,EC-821-X100X-F-2-XE45X,Aluminium
2426,EC-821-X125X-F-2-XE45X,Aluminium
2427,EC-821-X040X-F-2-XE45X,Aluminium
2428,EC-821-X050X-F-2-XE45X,Aluminium
2429,EC-821-X080X-F-2-XE45X,Aluminium
2430,EC-111-X300X-D-2-XB57X,D
2431,EC-234-X065X-I-0-XE01X,Tin
2432,EC-821-X015X-F-6-XE45X,Aluminium
2433,EC-821-X020X-F-6-XE45X,Aluminium
2434,EC-821-X040X-F-1-XE45X,Aluminium
2435,EC-821-X050X-F-1-XE45X,Aluminium
2436,EC-237-X100X-I-6-XE01X,Tin
2437,EC-821-X065X-F-2-XE45X,Aluminium
2438,EC-821-X025X-F-0-XE45X,Aluminium
2439,EC-821-X032X-F-0-XE45X,Aluminium
2440,EC-237-X050X-I-6-XE01X,Tin
2441,EC-287-X065X-F-2-XE31X,Aluminium
2442,EC-630-X050X-A-6-XC21X,Silicon
2443,EC-497-X150X-B-1-XC65X,Nickel
2444,EC-497-X200X-B-1-XC65X,Nickel
2445,EC-497-X250X-B-1-XC65X,Nickel
2446,EC-237-X015X-I-6-XE01X,Tin
2447,EC-237-X040X-I-6-XE01X,Tin
2448,EC-237-X065X-I-0-XE01X,Tin
2449,EC-497-X400X-B-1-XBA6X,Nickel
2450,EC-215-X015X-I-6-XE01X,Tin
2451,EC-215-X125X-F-1-XE71X,Aluminium
2452,EC-272-X125X-A-1-XB16X,Silicon
2453,EC-565-X200X-A-1-XC59X,Silicon
2454,EC-565-X250X-A-1-XB55X,Silicon
2455,EC-407-X350X-A-1-XB54X,Silicon
2456,EC-407-X400X-A-1-XC54X,Silicon
2457,EC-407-X400X-A-1-XB54X,Silicon
2458,EC-111-X400X-D-2-XC56X,D
2459,EC-823-X015X-A-1-XC30X,Silicon
2460,EC-823-X020X-A-1-XC30X,Silicon
2461,EC-823-X025X-A-1-XC30X,Silicon
2462,EC-708-X020X-N-3-XC80X,Ferrite
2463,EC-234-X100X-I-6-XE01X,Tin
2464,EC-237-X100X-I-0-XE01X,Tin
2465,EC-700-X400X-L-3-XB00X,Tantalum
2466,EC-821-X150X-A-1-XC46X,Silicon
2467,EC-215-X080X-C-2-XD71X,Gold
2468,EC-821-X100X-A-1-XC58X,Silicon
2469,EC-630-X125X-F-1-XE1EX,Aluminium
2470,EC-630-X025X-F-4-XF01X,Aluminium
2471,EC-234-X125X-F-1-XE14X,Aluminium
2472,EC-234-X025X-C-2-XC01X,Gold
2473,EC-821-X150X-D-1-XC43X,D
2474,EC-821-X125X-D-1-XC43X,D
2475,EC-821-X300X-A-2-XB43X,Silicon
2476,EC-821-X020X-C-1-XC48X,Gold
2477,EC-821-X025X-C-1-XC48X,Gold
2478,EC-821-X025X-C-1-XC46X,Gold
2479,EC-821-X032X-C-1-XC48X,Gold
2480,EC-821-X015X-C-1-XC48X,Gold
2481,EC-821-X025X-F-1-XE48X,Aluminium
2482,EC-821-X250X-A-1-XB50X,Silicon
2483,EC-821-X250X-A-1-XB49X,Silicon
2484,EC-823-X080X-A-1-XC09X,Silicon
2485,EC-224-X080X-A-1-XC56X,Silicon
2486,EC-821-X250X-A-1-XC84X,Silicon
2487,EC-821-X050X-A-5-XC84X,Silicon
2488,EC-821-X100X-A-1-XC84X,Silicon
2489,EC-821-X150X-A-1-XC84X,Silicon
2490,EC-821-X200X-A-5-XB84X,Silicon
2491,EC-821-X300X-A-1-XC84X,Silicon
2492,EC-821-X065X-A-1-XC84X,Silicon
2493,EC-821-X040X-C-1-XD84X,Gold
2494,EC-821-X050X-C-3-XD84X,Gold
2495,EC-821-X065X-C-1-XC84X,Gold
2496,EC-821-X080X-C-1-XC84X,Gold
2497,EC-821-X032X-A-1-XC84X,Silicon
2498,EC-821-X040X-A-1-XC84X,Silicon
2499,EC-821-X050X-A-1-XC84X,Silicon
2500,EC-821-X125X-A-1-XC84X,Silicon
2501,EC-821-X200X-A-1-XC84X,Silicon
2502,EC-821-X025X-C-8-XD84X,Gold
2503,EC-821-X250X-A-2-XC84X,Silicon
2504,EC-821-X300X-A-2-XC84X,Silicon
2505,EC-821-X080X-A-5-XC84X,Silicon
2506,EC-821-X100X-C-1-XC84X,Gold
2507,EC-821-X080X-A-1-XC84X,Silicon
2508,EC-821-X100X-A-5-XC84X,Silicon
2509,EC-821-X125X-A-5-XC84X,Silicon
2510,EC-821-X150X-A-5-XC84X,Silicon
2511,EC-821-X025X-A-8-XC84X,Silicon
2512,EC-821-X125X-C-1-XC84X,Gold
2513,EC-821-X065X-A-5-XC84X,Silicon
2514,EC-821-X015X-C-8-XD84X,Gold
2515,EC-821-X250X-C-1-XC84X,Gold
2516,EC-821-X200X-A-5-XC84X,Silicon
2517,EC-821-X150X-C-4-XC84X,Gold
2518,EC-821-X200X-C-1-XC84X,Gold
2519,EC-821-X350X-A-1-XC84X,Silicon
2520,EC-821-X032X-C-3-XD84X,Gold
2521,EC-821-X020X-A-1-XC84X,Silicon
2522,EC-821-X015X-A-1-XC84X,Silicon
2523,EC-234-X025X-C-1-XD71X,Gold
2524,EC-821-X020X-C-8-XD84X,Gold
2525,EC-217-X025X-G-3-XG00X,Copper
2526,EC-716-X020X-N-2-XE90X,Ferrite
2527,EC-716-X020X-N-1-XE90X,Ferrite
2528,EC-630-X150X-A-6-XC03X,Silicon
2529,EC-630-X065X-A-4-XC41X,Silicon
2530,EC-630-X080X-C-2-XE01X,Gold
2531,EC-708-X020X-N-1-XC61X,Ferrite
2532,EC-217-X100X-F-1-XE11X,Aluminium
2533,EC-630-X065X-C-3-XE01X,Gold
2534,EC-217-X032X-Q-0-XH00X,Palladium
2535,EC-217-X015X-G-0-XE71X,Copper
2536,EC-215-X015X-G-1-XE71X,Copper
2537,EC-215-X020X-G-0-XE71X,Copper
2538,EC-215-X025X-G-0-XE71X,Copper
2539,EC-215-X040X-F-0-XE01X,Aluminium
2540,EC-215-X050X-F-0-XE00X,Aluminium
2541,EC-215-X015X-G-0-XE71X,Copper
2542,EC-215-X050X-F-2-XE00X,Aluminium
2543,EC-217-X020X-F-0-XE00X,Aluminium
2544,EC-215-X020X-F-0-XE71X,Aluminium
2545,EC-215-X025X-F-0-XE71X,Aluminium
2546,EC-287-X050X-F-0-XE31X,Aluminium
2547,EC-287-X080X-F-0-XE31X,Aluminium
2548,EC-215-X015X-F-0-XE71X,Aluminium
2549,EC-287-X032X-F-0-XE31X,Aluminium
2550,EC-287-X040X-F-0-XE31X,Aluminium
2551,EC-217-X020X-G-0-XE00X,Copper
2552,EC-217-X025X-G-0-XE71X,Copper
2553,EC-287-X100X-F-0-XE31X,Aluminium
2554,EC-287-X065X-F-0-XE31X,Aluminium
2555,EC-217-X025X-G-1-XH71X,Copper
2556,EC-215-X020X-F-6-XE71X,Aluminium
2557,EC-217-X080X-F-0-XE01X,Aluminium
2558,EC-287-X020X-F-2-XE31X,Aluminium
2559,EC-217-X015X-F-6-XE71X,Aluminium
2560,EC-217-X032X-G-0-XG00X,Copper
2561,EC-215-X050X-C-1-XD31X,Gold
2562,EC-215-X150X-C-1-XD31X,Gold
2563,EC-630-X020X-A-2-XC03X,Silicon
2564,EC-235-X125X-F-0-XE31X,Aluminium
2565,EC-216-X025X-F-0-XE31X,Aluminium
2566,EC-215-X025X-G-0-XH00X,Copper
2567,EC-216-X080X-F-0-XE31X,Aluminium
2568,EC-216-X080X-F-1-XE31X,Aluminium
2569,EC-821-X025X-C-1-XC50X,Gold
2570,EC-821-X032X-C-1-XC50X,Gold
2571,EC-821-X040X-C-1-XC50X,Gold
2572,EC-821-X015X-C-1-XC50X,Gold
2573,EC-821-X020X-C-1-XC50X,Gold
2574,EC-821-X050X-C-1-XC50X,Gold
2575,EC-237-X125X-F-1-XE14X,Aluminium
2576,EC-237-X125X-I-1-XE09X,Tin
2577,EC-405-X065X-A-1-XB34X,Silicon
2578,EC-405-X100X-A-1-XB34X,Silicon
2579,EC-630-X050X-F-1-XF03X,Aluminium
2580,EC-821-X032X-A-1-XC70X,Silicon
2581,EC-821-X100X-F-1-XE64X,Aluminium
2582,EC-215-X200X-A-1-XB72X,Silicon
2583,EC-234-X065X-A-2-XC01X,Silicon
2584,EC-234-X080X-I-6-XE01X,Tin
2585,EC-234-X050X-I-8-XE01X,Tin
2586,EC-234-X040X-I-6-XE01X,Tin
2587,EC-219-X025X-Q-6-XW00X,Palladium
2588,EC-219-X050X-Q-0-XI00X,Palladium
2589,EC-219-X025X-Q-5-XW00X,Palladium
2590,EC-234-X080X-F-1-XE11X,Aluminium
2591,EC-234-X065X-F-1-XE11X,Aluminium
2592,EC-215-X250X-C-1-XC04X,Gold
2593,EC-234-X250X-A-4-XC04X,Silicon
2594,EC-821-X015X-A-1-XC44X,Silicon
2595,EC-821-X020X-A-1-XC44X,Silicon
2596,EC-821-X015X-C-2-XC50X,Gold
2597,EC-821-X020X-C-2-XC50X,Gold
2598,EC-821-X025X-C-2-XC50X,Gold
2599,EC-821-X015X-C-2-XC44X,Gold
2600,EC-821-X125X-C-1-XC44X,Gold
2601,EC-821-X150X-C-1-XC44X,Gold
2602,EC-821-X200X-C-1-XC44X,Gold
2603,EC-821-X020X-F-1-XE44X,Aluminium
2604,EC-821-X025X-F-1-XE44X,Aluminium
2605,EC-821-X032X-F-1-XE44X,Aluminium
2606,EC-821-X040X-F-1-XE44X,Aluminium
2607,EC-821-X025X-C-2-XC44X,Gold
2608,EC-821-X080X-F-1-XE44X,Aluminium
2609,EC-821-X100X-F-1-XE44X,Aluminium
2610,EC-821-X150X-F-1-XE44X,Aluminium
2611,EC-821-X020X-C-1-XC44X,Gold
2612,EC-821-X032X-C-1-XC44X,Gold
2613,EC-821-X065X-F-1-XE44X,Aluminium
2614,EC-821-X125X-F-1-XE44X,Aluminium
2615,EC-821-X200X-F-1-XE44X,Aluminium
2616,EC-821-X040X-C-1-XC44X,Gold
2617,EC-821-X050X-C-1-XC44X,Gold
2618,EC-821-X065X-C-1-XC44X,Gold
2619,EC-821-X080X-C-1-XC44X,Gold
2620,EC-821-X100X-C-1-XC44X,Gold
2621,EC-277-X015X-A-2-XC31X,Silicon
2622,EC-277-X020X-A-2-XC31X,Silicon
2623,EC-277-X025X-A-2-XC31X,Silicon
2624,EC-234-X015X-C-4-XC71X,Gold
2625,EC-234-X150X-C-3-XC71X,Gold
2626,EC-234-X200X-C-3-XC71X,Gold
2627,EC-234-X020X-C-4-XC71X,Gold
2628,EC-234-X025X-C-4-XC71X,Gold
2629,EC-234-X032X-C-4-XC71X,Gold
2630,EC-234-X040X-C-4-XC71X,Gold
2631,EC-234-X050X-C-4-XC71X,Gold
2632,EC-234-X065X-C-3-XC71X,Gold
2633,EC-234-X080X-C-3-XC71X,Gold
2634,EC-234-X100X-C-3-XC71X,Gold
2635,EC-234-X015X-C-1-XC71X,Gold
2636,EC-234-X025X-C-1-XC71X,Gold
2637,EC-234-X040X-C-1-XC71X,Gold
2638,EC-234-X080X-C-1-XC71X,Gold
2639,EC-234-X065X-A-1-XC71X,Silicon
2640,EC-234-X100X-A-1-XC71X,Silicon
2641,EC-821-X015X-F-1-XE44X,Aluminium
2642,EC-234-X200X-F-0-XE14X,Aluminium
2643,EC-234-X200X-F-1-XE14X,Aluminium
2644,EC-234-X065X-C-1-XC71X,Gold
2645,EC-234-X125X-C-1-XC71X,Gold
2646,EC-234-X032X-A-1-XC71X,Silicon
2647,EC-215-X200X-F-6-XE04X,Aluminium
2648,EC-215-X050X-C-5-XC01X,Gold
2649,EC-215-X065X-C-5-XC01X,Gold
2650,EC-215-X100X-C-5-XC01X,Gold
2651,EC-215-X080X-C-5-XC01X,Gold
2652,EC-215-X125X-F-0-XE04X,Aluminium
2653,EC-215-X200X-F-0-XE04X,Aluminium
2654,EC-215-X125X-F-6-XE04X,Aluminium
2655,EC-234-X032X-C-1-XC71X,Gold
2656,EC-234-X100X-C-1-XC71X,Gold
2657,EC-821-X200X-F-2-XE43X,Aluminium
2658,EC-234-X200X-C-1-XC71X,Gold
2659,EC-234-X200X-F-0-XE04X,Aluminium
2660,EC-215-X100X-C-1-XD31X,Gold
2661,EC-407-X150X-A-1-XC56X,Silicon
2662,EC-407-X080X-A-1-XC56X,Silicon
2663,EC-407-X100X-A-1-XC56X,Silicon
2664,EC-407-X125X-A-1-XC56X,Silicon
2665,EC-407-X200X-A-1-XC56X,Silicon
2666,EC-497-X125X-B-1-XCD6X,Nickel
2667,EC-821-X025X-A-1-XC70X,Silicon
2668,EC-706-XT10X-M-1-XO01X,Ceramic
2669,EC-821-X100X-C-1-XD46X,Gold
2670,EC-782-X015X-H-6-XD01X,Lead
2671,EC-407-X050X-A-1-XC56X,Silicon
2672,EC-SDP-X000X-N-2-XO00X,Ferrite
2673,EC-630-X040X-C-0-XE01X,Gold
2674,EC-215-X125X-I-6-XE04X,Tin
2675,EC-215-X025X-F-1-XE75X,Aluminium
2676,EC-215-X025X-F-1-XE19X,Aluminium
2677,EC-407-X040X-A-1-XC56X,Silicon
2678,EC-215-X150X-I-6-XE04X,Tin
2679,EC-708-X020X-N-4-XC62X,Ferrite
2680,EC-708-X020X-N-5-XC62X,Ferrite
2681,EC-708-X020X-N-3-XC62X,Ferrite
2682,EC-708-X020X-N-0-XC62X,Ferrite
2683,EC-708-X020X-N-1-XC62X,Ferrite
2684,EC-708-X020X-N-2-XC62X,Ferrite
2685,EC-716-X020X-M-5-XE60X,Ceramic
2686,EC-821-X250X-C-1-XD43X,Gold
2687,EC-215-X150X-I-1-XE09X,Tin
2688,EC-234-X020X-C-1-XC71X,Gold
2689,EC-234-X125X-C-0-XD01X,Gold
2690,EC-821-X015X-A-1-XC47X,Silicon
2691,EC-219-X040X-Q-2-XY71X,Palladium
2692,EC-716-X025X-N-7-XE90X,Ferrite
2693,EC-716-X025X-N-6-XE90X,Ferrite
2694,EC-110-X040X-D-1-XC01X,D
2695,EC-110-X050X-D-1-XC01X,D
2696,EC-110-X065X-D-1-XC01X,D
2697,EC-110-X080X-D-1-XC01X,D
2698,EC-110-X100X-D-1-XC01X,D
2699,EC-110-X125X-D-1-XC01X,D
2700,EC-110-X150X-D-1-XC01X,D
2701,EC-110-X200X-D-1-XC01X,D
2702,EC-287-X025X-G-0-XG31X,Copper
2703,EC-215-X050X-I-6-XE71X,Tin
2704,EC-215-X040X-I-6-XE71X,Tin
2705,EC-215-X032X-I-6-XE71X,Tin
2706,EC-215-X015X-I-6-XE71X,Tin
2707,EC-820-X150X-F-1-XF21X,Aluminium
2708,EC-215-X065X-I-1-XE10X,Tin
2709,EC-215-X065X-I-1-XE12X,Tin
2710,EC-610-X032X-C-1-XE01X,Gold
2711,EC-234-X020X-C-1-XD71X,Gold
2712,EC-234-X032X-C-1-XD71X,Gold
2713,EC-708-X020X-N-1-XC03X,Ferrite
2714,EC-610-X125X-A-6-XC01X,Silicon
2715,EC-215-X300X-F-1-XE04X,Aluminium
2716,EC-821-X025X-C-1-XD48X,Gold
2717,EC-708-X020X-N-9-XC80X,Ferrite
2718,EC-821-X050X-C-1-XC46X,Gold
2719,EC-234-X050X-C-1-XC71X,Gold
2720,EC-708-X020X-N-3-XC70X,Ferrite
2721,EC-708-X020X-N-4-XC70X,Ferrite
2722,EC-716-X020X-N-9-XE60X,Ferrite
2723,EC-716-X020X-N-7-XE10X,Ferrite
2724,EC-821-X032X-D-1-XC50X,D
2725,EC-234-X015X-F-2-XE01X,Aluminium
2726,EC-234-X150X-F-1-XE14X,Aluminium
2727,EC-234-X080X-C-1-XD71X,Gold
2728,EC-821-X032X-D-1-XD50X,D
2729,EC-821-X080X-D-1-XD49X,D
2730,EC-821-X025X-D-1-XD50X,D
2731,EC-234-X040X-F-1-XE71X,Aluminium
2732,EC-234-X050X-C-1-XD71X,Gold
2733,EC-234-X250X-F-0-XE04X,Aluminium
2734,EC-215-X150X-C-4-XC01X,Gold
2735,EC-935-X150X-A-5-XB06X,Silicon
2736,EC-935-X300X-A-5-XB06X,Silicon
2737,EC-821-X125X-A-1-XC46X,Silicon
2738,EC-821-X080X-A-1-XC46X,Silicon
